zipcode,price,sqft_lot,state
98002,154950.0,10183,WA
98042,247200.0,8719,WA
98023,250000.0,7414,WA
98118,590300.0,7200,WA
98006,541125.0,8426,WA
98027,310000.0,923,WA
98034,704111.0,9520,WA
98001,277500.0,19602,WA
98188,325000.0,8937,WA
98019,289200.0,7023,WA
98118,185000.0,5000,WA
98199,1445000.0,8580,WA
98155,420550.0,8100,WA
98155,603000.0,11310,WA
98122,345000.0,2640,WA
98103,650000.0,3075,WA
98058,589950.0,19439,WA
98106,309950.0,1607,WA
98027,775000.0,241200,WA
98115,590000.0,5109,WA
98122,863500.0,2760,WA
98199,517500.0,7000,WA
98103,700000.0,7440,WA
98177,699000.0,8154,WA
98019,350000.0,3574,WA
98074,795000.0,16564,WA
98133,543000.0,7640,WA
98019,325000.0,3143,WA
98108,337500.0,6000,WA
98034,425000.0,11080,WA
98006,780000.0,9773,WA
98059,259000.0,17389,WA
98006,524400.0,12950,WA
98001,260000.0,8018,WA
98028,273000.0,1822,WA
98001,639900.0,75794,WA
98001,420000.0,8626,WA
98007,510500.0,8000,WA
98155,290000.0,7200,WA
98056,226000.0,6269,WA
98133,300000.0,3844,WA
98053,407450.0,10860,WA
98178,390000.0,7920,WA
98177,1058800.0,20000,WA
98023,610000.0,18167,WA
98188,239975.0,7242,WA
98178,375000.0,5760,WA
98029,742500.0,4400,WA
98146,450000.0,11625,WA
98058,300000.0,10395,WA
98031,216600.0,7700,WA
98166,455000.0,21000,WA
98027,390000.0,35218,WA
98033,450000.0,8667,WA
98122,382000.0,4400,WA
98019,287000.0,9600,WA
98027,460000.0,190357,WA
98052,435000.0,3015,WA
98199,575000.0,4032,WA
98109,626700.0,3600,WA
98178,352000.0,8680,WA
98004,650000.0,6750,WA
98002,197000.0,17630,WA
98133,340000.0,6695,WA
98033,560000.0,14985,WA
98034,354000.0,6300,WA
98074,670000.0,9086,WA
98029,769000.0,6202,WA
98103,650000.0,3139,WA
98004,650000.0,9484,WA
98031,289950.0,7416,WA
98058,300000.0,21138,WA
98126,471000.0,5750,WA
98029,639000.0,8540,WA
98178,287000.0,6900,WA
98075,740000.0,8335,WA
98117,499922.0,3000,WA
98029,675000.0,14071,WA
98011,738515.0,9200,WA
98108,445000.0,4800,WA
98125,1039000.0,11343,WA
98144,346000.0,2196,WA
98118,450000.0,4886,WA
98042,350000.0,13755,WA
98112,2400000.0,7200,WA
98075,594950.0,35008,WA
98103,1695000.0,5354,WA
98003,219000.0,9000,WA
98065,450000.0,3982,WA
98056,402000.0,7311,WA
98108,275000.0,4000,WA
98122,421500.0,4500,WA
98014,560000.0,60392,WA
98059,314000.0,9600,WA
98146,287000.0,8190,WA
98055,277000.0,5750,WA
98116,337500.0,6731,WA
98052,792000.0,10245,WA
98019,435000.0,7074,WA
98055,313100.0,9030,WA
98117,575000.0,3333,WA
98177,510000.0,7800,WA
98126,299950.0,5200,WA
98199,1028000.0,5800,WA
98133,364000.0,8625,WA
98133,335000.0,7470,WA
98198,219950.0,8000,WA
98038,215000.0,6994,WA
98092,640000.0,215186,WA
98199,535000.0,6300,WA
98003,253000.0,7826,WA
98112,650000.0,2500,WA
98117,672000.0,4445,WA
98177,606000.0,8540,WA
98059,292000.0,9720,WA
98030,289950.0,7757,WA
98023,257500.0,9323,WA
98133,380000.0,6985,WA
98103,360000.0,1113,WA
98031,269500.0,7412,WA
98038,449000.0,6031,WA
98125,375000.0,7232,WA
98027,2200000.0,10450,WA
98072,810000.0,59242,WA
98074,994000.0,7861,WA
98031,275000.0,10500,WA
98053,300000.0,2482,WA
98168,380000.0,8428,WA
98198,200000.0,10051,WA
98102,635000.0,1349,WA
98126,280000.0,5750,WA
98065,574000.0,6832,WA
98004,1050000.0,9729,WA
98045,545000.0,191228,WA
98006,271950.0,8400,WA
98023,630000.0,24969,WA
98011,400000.0,10800,WA
98092,334000.0,6200,WA
98144,332500.0,4855,WA
98144,525000.0,1444,WA
98038,408000.0,8403,WA
98029,846450.0,7491,WA
98005,411100.0,10323,WA
98042,409124.0,11340,WA
98146,335950.0,5192,WA
98052,480000.0,9597,WA
98031,280000.0,30144,WA
98075,668000.0,4410,WA
98034,750000.0,8641,WA
98117,394475.0,4000,WA
98105,848000.0,4320,WA
98112,675000.0,3600,WA
98058,175000.0,7572,WA
98074,538888.0,13189,WA
98166,359000.0,9244,WA
98019,300000.0,5128,WA
98030,273000.0,5994,WA
98102,670000.0,1438,WA
98074,530000.0,8376,WA
98103,625000.0,3060,WA
98198,248000.0,6000,WA
98029,533000.0,4812,WA
98034,549950.0,10510,WA
98177,485000.0,7392,WA
98038,353500.0,4845,WA
98074,435000.0,12142,WA
98178,241000.0,10000,WA
98115,885000.0,3560,WA
98102,799200.0,2370,WA
98005,760000.0,12746,WA
98118,270000.0,5700,WA
98052,675000.0,7475,WA
98052,499000.0,5940,WA
98033,1202500.0,28718,WA
98038,320000.0,4865,WA
98038,890000.0,210254,WA
98001,275000.0,7350,WA
98042,490000.0,8302,WA
98122,550000.0,4200,WA
98056,390000.0,9537,WA
98032,277000.0,11920,WA
98003,236000.0,7647,WA
98092,265953.0,13068,WA
98008,545000.0,6240,WA
98034,535000.0,10109,WA
98006,1450000.0,9671,WA
98108,490000.0,3497,WA
98065,319950.0,7200,WA
98033,625000.0,7200,WA
98031,248000.0,6947,WA
98007,475000.0,7840,WA
98155,410000.0,9324,WA
98105,670000.0,2000,WA
98027,430000.0,35438,WA
98027,313000.0,4900,WA
98040,950000.0,15093,WA
98112,751750.0,5400,WA
98027,760000.0,5280,WA
98059,310650.0,12408,WA
98092,367500.0,7231,WA
98115,580000.0,5000,WA
98122,580000.0,3960,WA
98074,665000.0,10000,WA
98001,239950.0,8280,WA
98155,470000.0,30083,WA
98115,733000.0,3060,WA
98031,250000.0,8400,WA
98133,402000.0,9176,WA
98178,295000.0,5107,WA
98023,355000.0,8000,WA
98058,289000.0,22486,WA
98133,376000.0,9140,WA
98126,212700.0,5040,WA
98042,325000.0,13095,WA
98019,415000.0,5743,WA
98177,935000.0,15151,WA
98019,372000.0,15260,WA
98168,240000.0,8366,WA
98059,334950.0,16262,WA
98038,426500.0,4640,WA
98166,430000.0,14874,WA
98118,400000.0,6183,WA
98108,455850.0,6000,WA
98004,1965220.0,8510,WA
98028,400000.0,10731,WA
98006,397500.0,10480,WA
98109,755000.0,1950,WA
98058,287000.0,9230,WA
98038,480000.0,16000,WA
98045,490000.0,9622,WA
98058,365000.0,6715,WA
98056,260000.0,2244,WA
98133,505000.0,12675,WA
98122,260000.0,4800,WA
98122,430000.0,4800,WA
98027,905000.0,12193,WA
98052,440000.0,6408,WA
98115,439500.0,5500,WA
98056,270000.0,6696,WA
98042,306500.0,6291,WA
98126,380000.0,1656,WA
98042,215000.0,9652,WA
98133,299900.0,6150,WA
98004,1450000.0,7809,WA
98001,239950.0,33888,WA
98177,494000.0,7345,WA
98059,317500.0,7700,WA
98033,670000.0,7291,WA
98065,650000.0,7831,WA
98118,852000.0,7328,WA
98034,250000.0,1360,WA
98055,264950.0,10853,WA
98177,582500.0,6804,WA
98144,384000.0,1564,WA
98119,817000.0,3360,WA
98059,320000.0,9520,WA
98155,445800.0,39446,WA
98118,263300.0,4500,WA
98133,215000.0,6635,WA
98115,842500.0,4500,WA
98115,850000.0,4500,WA
98031,386000.0,12413,WA
98030,251100.0,5257,WA
98072,435000.0,16748,WA
98075,870000.0,12811,WA
98004,800000.0,20620,WA
98052,555000.0,15500,WA
98136,280000.0,37500,WA
98107,356000.0,2366,WA
98065,675000.0,6000,WA
98074,605000.0,11900,WA
98112,690500.0,4211,WA
98053,437000.0,4225,WA
98004,850000.0,13430,WA
98144,350000.0,4600,WA
98108,480000.0,6770,WA
98059,379500.0,25641,WA
98168,600000.0,9784,WA
98006,1436000.0,16582,WA
98144,303000.0,1075,WA
98178,800000.0,10037,WA
98103,549000.0,6000,WA
98188,324950.0,9600,WA
98168,170000.0,6537,WA
98042,178000.0,6500,WA
98058,144000.0,8314,WA
98040,1580000.0,20031,WA
98024,258000.0,7000,WA
98126,345000.0,5050,WA
98155,470000.0,14800,WA
98118,2903000.0,91681,WA
98034,350000.0,7790,WA
98002,225500.0,11276,WA
98199,473000.0,4000,WA
98198,279000.0,9623,WA
98125,470000.0,8227,WA
98105,565000.0,4800,WA
98136,695000.0,6800,WA
98022,315000.0,37642,WA
98029,529000.0,4499,WA
98053,750000.0,101494,WA
98034,481500.0,10500,WA
98038,211000.0,7412,WA
98034,455000.0,7500,WA
98055,238950.0,4838,WA
98117,722500.0,5100,WA
98075,795000.0,19193,WA
98032,327500.0,9600,WA
98038,585000.0,5100,WA
98199,775000.0,10875,WA
98075,645000.0,4200,WA
98133,445000.0,12368,WA
98198,257950.0,5858,WA
98178,375000.0,7560,WA
98030,245000.0,7223,WA
98042,725000.0,41022,WA
98074,702000.0,4922,WA
98059,330000.0,14986,WA
98119,940000.0,4800,WA
98155,354500.0,11396,WA
98002,279950.0,8700,WA
98038,284000.0,7034,WA
98028,480000.0,21562,WA
98028,647500.0,21562,WA
98077,625000.0,35000,WA
98042,152000.0,4875,WA
98034,322000.0,10181,WA
98107,445000.0,4000,WA
98144,595000.0,3960,WA
98055,165000.0,7334,WA
98023,278500.0,6206,WA
98027,517500.0,10625,WA
98136,343566.0,4200,WA
98002,286285.0,9714,WA
98008,474905.0,6200,WA
98126,550000.0,4800,WA
98001,286000.0,16000,WA
98004,900000.0,7215,WA
98029,449950.0,5159,WA
98198,259000.0,7560,WA
98058,340000.0,8125,WA
98053,785000.0,56192,WA
98107,490000.0,3300,WA
98030,344950.0,6250,WA
98112,950000.0,2975,WA
98116,810000.0,3988,WA
98006,998160.0,16050,WA
98056,377000.0,7389,WA
98033,595000.0,6773,WA
98116,313300.0,4800,WA
98108,360000.0,5225,WA
98023,188000.0,7350,WA
98014,755000.0,203860,WA
98117,1289000.0,4060,WA
98027,455000.0,13280,WA
98052,817500.0,9312,WA
98103,550000.0,1481,WA
98023,260000.0,8725,WA
98045,320000.0,34175,WA
98006,1153000.0,10623,WA
98125,362000.0,7370,WA
98199,503500.0,1750,WA
98029,653000.0,3475,WA
98077,760000.0,12447,WA
98117,775000.0,5050,WA
98136,1339000.0,34689,WA
98177,417500.0,10911,WA
98052,525000.0,9350,WA
98198,217000.0,2400,WA
98011,525000.0,6308,WA
98155,442500.0,8700,WA
98006,525000.0,10440,WA
98034,425500.0,10630,WA
98024,710000.0,218235,WA
98070,545000.0,10948,WA
98058,410000.0,16410,WA
98038,245000.0,8100,WA
98002,194900.0,6697,WA
98042,284000.0,5390,WA
98001,280000.0,52769,WA
98014,280000.0,87991,WA
98106,360000.0,5500,WA
98199,405000.0,4323,WA
98075,865000.0,13981,WA
98006,483300.0,11100,WA
98092,355000.0,9268,WA
98038,274950.0,8767,WA
98199,1925000.0,6134,WA
98166,755000.0,15586,WA
98053,1940000.0,223462,WA
98045,309212.0,9600,WA
98023,219950.0,7615,WA
98117,690000.0,5150,WA
98106,250800.0,4000,WA
98038,557500.0,35255,WA
98105,941000.0,3825,WA
98105,3650000.0,19401,WA
98042,305000.0,8600,WA
98004,815000.0,16110,WA
98116,1015000.0,34527,WA
98144,1240000.0,6990,WA
98056,535000.0,8164,WA
98004,775000.0,10454,WA
98042,255000.0,8670,WA
98155,327000.0,9750,WA
98003,560000.0,8819,WA
98033,1339000.0,6349,WA
98042,199500.0,5200,WA
98038,760000.0,97574,WA
98108,439000.0,6000,WA
98008,527000.0,5250,WA
98022,199950.0,13590,WA
98042,254000.0,8188,WA
98103,393000.0,5000,WA
98011,585000.0,12614,WA
98126,450000.0,7740,WA
98029,565000.0,4008,WA
98188,330000.0,7900,WA
98074,870000.0,65340,WA
98008,585000.0,8117,WA
98092,500000.0,208737,WA
98058,225000.0,7384,WA
98058,295000.0,7384,WA
98006,775000.0,14800,WA
98045,280000.0,11050,WA
98103,539000.0,3200,WA
98166,567500.0,14033,WA
98125,442500.0,7902,WA
98118,598200.0,4635,WA
98033,610000.0,10843,WA
98075,544900.0,4936,WA
98072,557500.0,38258,WA
98074,532500.0,7500,WA
98040,1350000.0,15907,WA
98112,750000.0,2825,WA
98052,530000.0,10958,WA
98136,346100.0,2036,WA
98092,260000.0,16800,WA
98006,365000.0,9150,WA
98075,615000.0,42800,WA
98038,318400.0,6916,WA
98155,498500.0,7172,WA
98034,450000.0,7490,WA
98092,200000.0,7905,WA
98042,234000.0,8906,WA
98146,121800.0,8384,WA
98116,805000.0,5875,WA
98155,410000.0,7283,WA
98034,475000.0,4534,WA
98199,1337500.0,21074,WA
98106,269000.0,7920,WA
98052,573000.0,9520,WA
98108,330000.0,2890,WA
98166,252750.0,7410,WA
98053,745000.0,7546,WA
98038,280000.0,7633,WA
98146,535000.0,6920,WA
98115,580000.0,5100,WA
98055,301000.0,7200,WA
98008,600000.0,7700,WA
98106,538900.0,6604,WA
98038,366000.0,4375,WA
98042,303000.0,6783,WA
98136,432000.0,1578,WA
98146,300000.0,6120,WA
98144,908800.0,7826,WA
98107,500000.0,4750,WA
98001,254000.0,16117,WA
98117,470000.0,4268,WA
98008,480000.0,7860,WA
98033,536000.0,8503,WA
98027,1349000.0,8611,WA
98052,550000.0,40887,WA
98023,260000.0,6400,WA
98155,284900.0,982,WA
98109,740000.0,3000,WA
98136,425000.0,5000,WA
98146,230000.0,7500,WA
98116,675000.0,4000,WA
98030,267500.0,7807,WA
98118,814000.0,8820,WA
98053,1250000.0,217800,WA
98125,460000.0,7232,WA
98045,445000.0,9608,WA
98074,715000.0,7027,WA
98125,425000.0,5992,WA
98058,370000.0,4750,WA
98003,302000.0,8200,WA
98008,453000.0,7420,WA
98059,290000.0,10716,WA
98033,1035000.0,47502,WA
98033,925000.0,41984,WA
98072,600000.0,19876,WA
98126,354000.0,5750,WA
98023,204950.0,9344,WA
98074,675000.0,5400,WA
98052,995000.0,20012,WA
98005,800000.0,10960,WA
98052,472500.0,3711,WA
98007,549950.0,13500,WA
98103,575575.0,2897,WA
98092,545000.0,12275,WA
98133,340000.0,7434,WA
98056,225000.0,5512,WA
98031,299950.0,10506,WA
98105,829900.0,4000,WA
98038,340000.0,4200,WA
98052,515000.0,7800,WA
98029,601000.0,6906,WA
98059,470000.0,8581,WA
98106,371500.0,6400,WA
98072,550000.0,45738,WA
98023,242550.0,7720,WA
98177,367500.0,9647,WA
98003,359000.0,8763,WA
98001,204900.0,8245,WA
98001,850000.0,239580,WA
98002,187000.0,4452,WA
98058,326000.0,28000,WA
98058,340000.0,28000,WA
98030,330000.0,28535,WA
98052,782000.0,7769,WA
98034,612000.0,5974,WA
98177,400000.0,7216,WA
98177,941500.0,9680,WA
98103,313000.0,747,WA
98117,735000.0,4250,WA
98011,471000.0,10123,WA
98155,350000.0,9800,WA
98027,530000.0,9601,WA
98028,415000.0,9548,WA
98052,639500.0,8994,WA
98075,580379.0,27820,WA
98065,378000.0,2513,WA
98058,265000.0,9298,WA
98023,212000.0,9750,WA
98198,400000.0,13068,WA
98008,750000.0,6491,WA
98023,384900.0,12750,WA
98042,176000.0,5200,WA
98038,350000.0,4632,WA
98030,168000.0,7210,WA
98118,358000.0,3060,WA
98077,580000.0,32757,WA
98034,442500.0,10280,WA
98105,515000.0,1249,WA
98166,554000.0,12900,WA
98075,659000.0,6320,WA
98034,414999.0,10098,WA
98045,275000.0,10277,WA
98188,193000.0,8640,WA
98058,525000.0,4750,WA
98052,424000.0,7500,WA
98117,455000.0,5150,WA
98126,463000.0,5650,WA
98033,1100000.0,6300,WA
98115,523000.0,5413,WA
98005,615000.0,9830,WA
98027,1515000.0,11795,WA
98107,870000.0,5000,WA
98074,710000.0,9680,WA
98023,215000.0,9563,WA
98117,590000.0,6450,WA
98092,323000.0,13034,WA
98058,279000.0,7569,WA
98177,535100.0,7207,WA
98005,830000.0,19800,WA
98033,815000.0,4203,WA
98008,535900.0,10880,WA
98146,230000.0,8800,WA
98055,325500.0,8142,WA
98056,359000.0,4331,WA
98065,505000.0,5824,WA
98056,253905.0,8400,WA
98125,369950.0,4860,WA
98038,350000.0,8378,WA
98115,650000.0,2500,WA
98070,295000.0,15246,WA
98177,620000.0,28046,WA
98065,1998000.0,920423,WA
98166,246000.0,7410,WA
98014,430000.0,12860,WA
98118,509990.0,4859,WA
98033,490000.0,9500,WA
98198,385000.0,10454,WA
98074,769000.0,6733,WA
98023,185000.0,9100,WA
98034,303500.0,10464,WA
98177,468000.0,8165,WA
98042,449950.0,10000,WA
98133,235000.0,1805,WA
98027,520000.0,34947,WA
98168,203000.0,9067,WA
98008,657000.0,10190,WA
98126,275000.0,7800,WA
98072,540000.0,7453,WA
98059,455000.0,4502,WA
98115,458500.0,6828,WA
98055,549900.0,4751,WA
98115,750000.0,10578,WA
98168,235000.0,8891,WA
98038,286000.0,7930,WA
98033,2650000.0,13730,WA
98052,602000.0,14000,WA
98115,640000.0,4080,WA
98030,267000.0,10920,WA
98075,712000.0,4385,WA
98065,244500.0,9000,WA
98065,301000.0,9000,WA
98109,990000.0,6325,WA
98075,739999.0,6500,WA
98144,480000.0,4322,WA
98133,305000.0,1622,WA
98117,703300.0,3525,WA
98001,265000.0,8468,WA
98045,600000.0,35009,WA
98198,253000.0,9750,WA
98034,617950.0,7950,WA
98106,385000.0,2460,WA
98118,319000.0,9234,WA
98008,696000.0,8023,WA
98126,345000.0,5750,WA
98115,380000.0,1778,WA
98166,647500.0,26036,WA
98027,725000.0,35271,WA
98038,269950.0,7735,WA
98077,875000.0,32109,WA
98106,299950.0,9525,WA
98004,1875000.0,10929,WA
98117,430000.0,4802,WA
98029,495000.0,4942,WA
98031,275000.0,16200,WA
98118,333000.0,5040,WA
98023,247000.0,7941,WA
98092,204555.0,15000,WA
98042,432000.0,13673,WA
98001,175000.0,13056,WA
98008,556300.0,7140,WA
98045,286000.0,3475,WA
98103,320000.0,1200,WA
98077,815000.0,53143,WA
98056,385000.0,10757,WA
98144,1039000.0,5000,WA
98023,350000.0,13002,WA
98092,277000.0,5880,WA
98118,415000.0,5200,WA
98155,295000.0,8320,WA
98116,969000.0,5000,WA
98106,339888.0,6144,WA
98030,269950.0,7003,WA
98034,1185000.0,4600,WA
98075,780000.0,12511,WA
98042,198000.0,5185,WA
98056,350000.0,28703,WA
98034,350000.0,7680,WA
98023,319000.0,7350,WA
98023,311000.0,8000,WA
98038,394000.0,4650,WA
98112,1335000.0,5800,WA
98040,2700000.0,13800,WA
98133,396000.0,9540,WA
98033,809000.0,8372,WA
98052,480000.0,7400,WA
98115,535000.0,6000,WA
98106,425000.0,5120,WA
98117,408000.0,1204,WA
98040,1255000.0,13100,WA
98117,310000.0,2885,WA
98038,292000.0,7421,WA
98168,217000.0,9715,WA
98056,398500.0,6064,WA
98112,2250000.0,7200,WA
98109,700000.0,6000,WA
98075,585000.0,45860,WA
98155,399950.0,8910,WA
98168,235000.0,8540,WA
98178,212000.0,6800,WA
98074,310000.0,9195,WA
98074,539000.0,9195,WA
98122,390000.0,1608,WA
98052,560000.0,11935,WA
98075,800000.0,9024,WA
98005,1900000.0,112521,WA
98008,472000.0,9804,WA
98008,502550.0,7875,WA
98075,830000.0,7809,WA
98002,224950.0,9686,WA
98155,375000.0,6871,WA
98077,645000.0,19900,WA
98103,599000.0,2500,WA
98031,515000.0,12534,WA
98002,135000.0,6685,WA
98075,485000.0,4218,WA
98005,890000.0,12765,WA
98042,215000.0,10125,WA
98045,299500.0,9600,WA
98004,800000.0,8750,WA
98038,275000.0,4244,WA
98003,256400.0,7800,WA
98155,310000.0,8149,WA
98144,385000.0,5100,WA
98055,203000.0,9120,WA
98133,285000.0,6865,WA
98074,473975.0,3610,WA
98058,320000.0,9760,WA
98117,599000.0,4608,WA
98126,580000.0,4800,WA
98001,269500.0,7056,WA
98166,274000.0,6200,WA
98028,347000.0,2162,WA
98106,270000.0,10905,WA
98004,1430000.0,12017,WA
98198,220000.0,7226,WA
98022,243000.0,15416,WA
98108,457500.0,4030,WA
98115,340000.0,7208,WA
98105,657500.0,5000,WA
98038,332500.0,4720,WA
98045,340000.0,10015,WA
98118,350000.0,16133,WA
98118,428000.0,5602,WA
98045,515055.0,8320,WA
98008,450000.0,8968,WA
98168,190000.0,8910,WA
98116,1000000.0,16538,WA
98058,299000.0,4600,WA
98112,508000.0,2500,WA
98038,294000.0,3746,WA
98117,320000.0,5820,WA
98056,641000.0,8674,WA
98072,675000.0,98445,WA
98042,255000.0,10296,WA
98001,286651.0,4997,WA
98075,607500.0,45738,WA
98033,765000.0,6500,WA
98031,334950.0,40973,WA
98033,426000.0,9147,WA
98004,775000.0,18730,WA
98155,343000.0,8526,WA
98028,470101.0,7800,WA
98002,195000.0,7800,WA
98117,772500.0,4410,WA
98155,450000.0,11740,WA
98118,1437500.0,9231,WA
98052,525000.0,8560,WA
98045,280000.0,11400,WA
98001,270000.0,8640,WA
98103,406100.0,1332,WA
98055,332544.0,4187,WA
98188,110000.0,8250,WA
98112,685000.0,5854,WA
98177,461000.0,8505,WA
98034,615000.0,8067,WA
98103,550000.0,3000,WA
98033,1060000.0,8100,WA
98053,685000.0,219978,WA
98039,1555000.0,16238,WA
98038,312000.0,5175,WA
98052,507500.0,9594,WA
98198,217000.0,9827,WA
98034,439000.0,13477,WA
98065,620000.0,6875,WA
98007,915000.0,8532,WA
98144,425000.0,5300,WA
98115,435000.0,5643,WA
98038,305000.0,12414,WA
98106,276000.0,4000,WA
98031,327500.0,7200,WA
98033,810000.0,10481,WA
98052,715000.0,9055,WA
98055,272000.0,11760,WA
98155,266000.0,5559,WA
98136,543000.0,8364,WA
98074,400000.0,8064,WA
98007,509500.0,9000,WA
98118,495000.0,6250,WA
98056,424950.0,5564,WA
98056,230000.0,10875,WA
98031,235000.0,6150,WA
98033,763000.0,8752,WA
98178,350000.0,6150,WA
98119,900000.0,2260,WA
98118,250000.0,6060,WA
98106,225000.0,2040,WA
98198,255000.0,5433,WA
98023,161700.0,7200,WA
98178,336000.0,13350,WA
98133,410500.0,6800,WA
98155,502700.0,14016,WA
98034,505000.0,9601,WA
98118,250000.0,7650,WA
98118,570000.0,7650,WA
98198,349900.0,8796,WA
98003,465000.0,25663,WA
98023,625000.0,25639,WA
98199,655000.0,5102,WA
98166,469000.0,11347,WA
98177,355000.0,7200,WA
98005,596000.0,2631,WA
98077,790000.0,36893,WA
98053,885000.0,86225,WA
98144,1030000.0,4000,WA
98199,710000.0,5400,WA
98028,428040.0,9266,WA
98040,1370000.0,13843,WA
98109,546000.0,3400,WA
98115,540000.0,5766,WA
98115,435000.0,3000,WA
98074,540000.0,10283,WA
98106,284000.0,7204,WA
98056,208000.0,5700,WA
98155,315000.0,7076,WA
98117,417500.0,5510,WA
98053,345000.0,38095,WA
98117,375000.0,1064,WA
98155,389800.0,12821,WA
98053,569000.0,41688,WA
98024,985000.0,108464,WA
98074,532000.0,8022,WA
98126,280000.0,5000,WA
98058,435000.0,50112,WA
98023,223000.0,71191,WA
98027,390000.0,119790,WA
98058,315000.0,12800,WA
98122,612000.0,3700,WA
98122,591000.0,2400,WA
98008,800000.0,8436,WA
98022,225000.0,8400,WA
98077,589900.0,66646,WA
98052,565000.0,13156,WA
98199,650000.0,8448,WA
98177,499000.0,8505,WA
98045,280000.0,20562,WA
98117,649950.0,7500,WA
98133,420000.0,6360,WA
98031,319990.0,5293,WA
98014,265000.0,16535,WA
98072,482000.0,16474,WA
98166,452000.0,14810,WA
98006,1488000.0,13077,WA
98133,375000.0,8527,WA
98117,588000.0,4900,WA
98075,635000.0,10215,WA
98092,280500.0,6962,WA
98003,210500.0,8600,WA
98023,196500.0,7000,WA
98105,1395000.0,8510,WA
98034,475000.0,8033,WA
98074,550000.0,9061,WA
98033,1580000.0,7200,WA
98022,240000.0,6687,WA
98168,272000.0,8100,WA
98010,408506.0,209199,WA
98116,640000.0,7500,WA
98092,316000.0,7226,WA
98108,299000.0,12000,WA
98122,447500.0,2090,WA
98059,736500.0,21904,WA
98072,665000.0,52567,WA
98006,707000.0,13212,WA
98031,215000.0,8000,WA
98038,275000.0,6415,WA
98006,648000.0,8240,WA
98059,415000.0,8173,WA
98122,690000.0,1800,WA
98058,320000.0,13260,WA
98004,750000.0,8285,WA
98103,355000.0,1524,WA
98031,246000.0,7399,WA
98004,1155000.0,10464,WA
98052,744000.0,12187,WA
98053,1210000.0,24740,WA
98023,217000.0,6750,WA
98056,583000.0,5100,WA
98107,515000.0,5000,WA
98007,594000.0,8000,WA
98178,303100.0,5650,WA
98075,430000.0,15225,WA
98034,708000.0,11778,WA
98133,221000.0,7260,WA
98003,325000.0,7205,WA
98053,1295650.0,28008,WA
98125,385000.0,5950,WA
98038,359500.0,4689,WA
98028,433000.0,7200,WA
98116,525000.0,4950,WA
98178,356200.0,10062,WA
98072,595000.0,87120,WA
98103,560000.0,3420,WA
98004,2175000.0,21701,WA
98107,513000.0,4000,WA
98117,365000.0,2550,WA
98106,368000.0,11942,WA
98144,870000.0,4000,WA
98023,225000.0,6808,WA
98006,1387000.0,24767,WA
98030,177000.0,8079,WA
98008,465000.0,9879,WA
98126,750000.0,6343,WA
98092,149000.0,2800,WA
98072,605000.0,47480,WA
98103,725000.0,5800,WA
98056,413900.0,5236,WA
98168,199950.0,6600,WA
98053,400000.0,13679,WA
98103,870000.0,5000,WA
98031,292000.0,7666,WA
98058,225000.0,8012,WA
98125,466750.0,9139,WA
98002,330000.0,11954,WA
98008,770000.0,8145,WA
98118,802500.0,7000,WA
98031,378800.0,5400,WA
98075,795000.0,12487,WA
98115,460000.0,7320,WA
98029,567000.0,10908,WA
98023,209950.0,15570,WA
98001,415000.0,60113,WA
98028,424500.0,6985,WA
98168,261000.0,12500,WA
98031,365000.0,9696,WA
98122,631000.0,3240,WA
98004,3800000.0,42840,WA
98117,584000.0,3962,WA
98070,310000.0,82328,WA
98029,717000.0,7985,WA
98107,667000.0,8100,WA
98146,190000.0,8100,WA
98027,430000.0,9000,WA
98188,213000.0,7380,WA
98072,475000.0,3710,WA
